owner_id,owner_kind,owner_role,canonical_name,source_entity_id,owner_fund_id,parent_owner_id,identity_status,identity_confidence,identity_confidence_basis,identity_confidence_reason,decision_id,provenance_type,source_document_id,source_page,source_anchor,synthetic_parameter_set_id,record_status,created_at
OWNER_FUND_0394,fund,REPORTING_FUND,CalWest CalPERS GIP,FUND_0394,FUND_0394,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC063,1,Real Assets Ending Market Value & Performance Summary (By Partnership) / CalWest CalPERS GIP / 1-Yr Total Return,,ACTIVE,
OWNER_FUND_0395,fund,REPORTING_FUND,"Camden Partners Strategic Fund VI, L.P.",FUND_0395,FUND_0395,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / Camden Partners Strategic Fund VI, L.P. / Cost",,ACTIVE,
OWNER_FUND_0396,fund,REPORTING_FUND,Cameron Village,FUND_0396,FUND_0396,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,3,Separate Accounts / Cameron Village / Fair Market Value,,ACTIVE,
OWNER_FUND_0397,fund,REPORTING_FUND,"Canyon Catalyst Fund II, LLC",FUND_0397,FUND_0397,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC063,1,"Real Assets Ending Market Value & Performance Summary (By Partnership) / Canyon Catalyst Fund II, LLC / 1-Yr Total Return",,ACTIVE,
OWNER_FUND_0398,fund,REPORTING_FUND,Canyon Johnson Urban Fund III,FUND_0398,FUND_0398,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,1,Real Estate Portfolio / Canyon Johnson Urban Fund III / Capital Commitment,,ACTIVE,
OWNER_FUND_0399,fund,REPORTING_FUND,Capiton VI GmbH & Co. Beteiligungs KG,FUND_0399,FUND_0399,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,Consolidated Schedule of Investments / Capiton VI GmbH & Co. Beteiligungs KG / Cost,,ACTIVE,
OWNER_FUND_0400,fund,REPORTING_FUND,Capvis Equity IV L.P.,FUND_0400,FUND_0400,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,Consolidated Schedule of Investments / Capvis Equity IV L.P. / Cost,,ACTIVE,
OWNER_FUND_0401,fund,REPORTING_FUND,Capvis Equity V L.P.,FUND_0401,FUND_0401,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,Consolidated Schedule of Investments / Capvis Equity V L.P. / Cost,,ACTIVE,
OWNER_FUND_0402,fund,REPORTING_FUND,"Carlyle Credit Opportunities Fund (Parallel), L.P.",FUND_0402,FUND_0402,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / Carlyle Credit Opportunities Fund (Parallel), L.P. / Cost",,ACTIVE,
OWNER_FUND_0403,fund,REPORTING_FUND,"Carlyle Europe Partners IV, L.P.",FUND_0403,FUND_0403,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / Carlyle Europe Partners IV, L.P. / Cost",,ACTIVE,
OWNER_FUND_0404,fund,REPORTING_FUND,"Carlyle Europe Partners V - EU, S.C.Sp.",FUND_0404,FUND_0404,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / Carlyle Europe Partners V - EU, S.C.Sp. / Cost",,ACTIVE,
OWNER_FUND_0405,fund,REPORTING_FUND,"Carlyle Infrastructure Partners, L.P.",FUND_0405,FUND_0405,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC063,1,"Real Assets Ending Market Value & Performance Summary (By Partnership) / Carlyle Infrastructure Partners, L.P. / Ending Market Value (MM)",,ACTIVE,
OWNER_FUND_0406,fund,REPORTING_FUND,"Carlyle Partners V, L.P.",FUND_0406,FUND_0406,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / Carlyle Partners V, L.P. / Cost",,ACTIVE,
OWNER_FUND_0407,fund,REPORTING_FUND,"Carlyle Partners VII, L.P.",FUND_0407,FUND_0407,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / Carlyle Partners VII, L.P. / Cost",,ACTIVE,
OWNER_FUND_0408,fund,REPORTING_FUND,"Carlyle Partners VIII, L.P.",FUND_0408,FUND_0408,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / Carlyle Partners VIII, L.P. / Cost",,ACTIVE,
OWNER_FUND_0409,fund,REPORTING_FUND,"Carlyle Property Investors, L.P.",FUND_0409,FUND_0409,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,2,"Real Estate Portfolio / Carlyle Property Investors, L.P. / Capital Commitment",,ACTIVE,
OWNER_FUND_0410,fund,REPORTING_FUND,"Carlyle US Equity Opportunity Fund II, L.P.",FUND_0410,FUND_0410,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / Carlyle US Equity Opportunity Fund II, L.P. / Cost",,ACTIVE,
OWNER_FUND_0411,fund,REPORTING_FUND,"CB Offshore CF I, Limited Partnership",FUND_0411,FUND_0411,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / CB Offshore CF I, Limited Partnership / Cost",,ACTIVE,
OWNER_FUND_0412,fund,REPORTING_FUND,CBRE Strategic Partners US Value Fund 5,FUND_0412,FUND_0412,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,1,Real Estate Portfolio / CBRE Strategic Partners US Value Fund 5 / Capital Commitment,,ACTIVE,
OWNER_FUND_0413,fund,REPORTING_FUND,CBRE Strategic Partners US Value Fund 6,FUND_0413,FUND_0413,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,2,Real Estate Portfolio / CBRE Strategic Partners US Value Fund 6 / Capital Commitment,,ACTIVE,
OWNER_FUND_0414,fund,REPORTING_FUND,CCF II Industrial,FUND_0414,FUND_0414,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC063,1,Real Assets Ending Market Value & Performance Summary (By Partnership) / CCF II Industrial / 1-Yr Total Return,,ACTIVE,
OWNER_FUND_0415,fund,REPORTING_FUND,CCF III Industrial,FUND_0415,FUND_0415,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC063,1,Real Assets Ending Market Value & Performance Summary (By Partnership) / CCF III Industrial / 1-Yr Total Return,,ACTIVE,
OWNER_FUND_0416,fund,REPORTING_FUND,"CCF III, LLC",FUND_0416,FUND_0416,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC063,1,"Real Assets Ending Market Value & Performance Summary (By Partnership) / CCF III, LLC / 1-Yr Total Return",,ACTIVE,
OWNER_FUND_0417,fund,REPORTING_FUND,CCP 2020,FUND_0417,FUND_0417,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC063,1,Real Assets Ending Market Value & Performance Summary (By Partnership) / CCP 2020 / 1-Yr Total Return,,ACTIVE,
OWNER_FUND_0418,fund,REPORTING_FUND,CCP Climb LP,FUND_0418,FUND_0418,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,Consolidated Schedule of Investments / CCP Climb LP / Cost,,ACTIVE,
OWNER_FUND_0419,fund,REPORTING_FUND,CCP Strider LP,FUND_0419,FUND_0419,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,Consolidated Schedule of Investments / CCP Strider LP / Cost,,ACTIVE,
OWNER_FUND_0420,fund,REPORTING_FUND,"CD&R Value Building Partners I, L.P.",FUND_0420,FUND_0420,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / CD&R Value Building Partners I, L.P. / Cost",,ACTIVE,
OWNER_FUND_0421,fund,REPORTING_FUND,"CDRF8 Private Investors, LLC",FUND_0421,FUND_0421,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / CDRF8 Private Investors, LLC / Cost",,ACTIVE,
OWNER_FUND_0422,fund,REPORTING_FUND,"Centerbridge Seaport Acquisition Fund, L.P.",FUND_0422,FUND_0422,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / Centerbridge Seaport Acquisition Fund, L.P. / Cost",,ACTIVE,
OWNER_FUND_0423,fund,REPORTING_FUND,"Cerberus Institutional Partners, L.P. - Series Four",FUND_0423,FUND_0423,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / Cerberus Institutional Partners, L.P. - Series Four / Cost",,ACTIVE,
OWNER_FUND_0424,fund,REPORTING_FUND,"Charlesbank Equity Fund VIII, Limited Partnership",FUND_0424,FUND_0424,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / Charlesbank Equity Fund VIII, Limited Partnership / Cost",,ACTIVE,
OWNER_FUND_0425,fund,REPORTING_FUND,Charterhouse Capital Partners IX,FUND_0425,FUND_0425,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,Consolidated Schedule of Investments / Charterhouse Capital Partners IX / Fair Value,,ACTIVE,
OWNER_FUND_0426,fund,REPORTING_FUND,"CHP III, L.P.",FUND_0426,FUND_0426,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / CHP III, L.P. / Cost",,ACTIVE,
OWNER_FUND_0427,fund,REPORTING_FUND,"CI Capital Investors III, L.P.",FUND_0427,FUND_0427,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / CI Capital Investors III, L.P. / Cost",,ACTIVE,
OWNER_FUND_0428,fund,REPORTING_FUND,"CIM Fund III, L.P.",FUND_0428,FUND_0428,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC063,1,"Real Assets Ending Market Value & Performance Summary (By Partnership) / CIM Fund III, L.P. / 1-Yr Total Return",,ACTIVE,
OWNER_FUND_0429,fund,REPORTING_FUND,"CIM Infrastructure Fund, L.P.",FUND_0429,FUND_0429,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC063,1,"Real Assets Ending Market Value & Performance Summary (By Partnership) / CIM Infrastructure Fund, L.P. / 1-Yr Total Return",,ACTIVE,
OWNER_FUND_0431,fund,REPORTING_FUND,Clarion (Non Mandate),FUND_0431,FUND_0431,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,3,Separate Accounts / Clarion (Non Mandate) / Fair Market Value,,ACTIVE,
OWNER_FUND_0432,fund,REPORTING_FUND,Clarion Columbia Office Properties,FUND_0432,FUND_0432,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,3,Separate Accounts / Clarion Columbia Office Properties / Fair Market Value,,ACTIVE,
OWNER_FUND_0433,fund,REPORTING_FUND,Clarion Holding,FUND_0433,FUND_0433,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,3,Separate Accounts / Clarion Holding / Fair Market Value,,ACTIVE,
OWNER_FUND_0434,fund,REPORTING_FUND,"Clayton, Dubilier & Rice Fund IX, L.P.",FUND_0434,FUND_0434,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / Clayton, Dubilier & Rice Fund IX, L.P. / Cost",,ACTIVE,
OWNER_FUND_0435,fund,REPORTING_FUND,"Clayton, Dubilier & Rice Fund X, L.P.",FUND_0435,FUND_0435,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / Clayton, Dubilier & Rice Fund X, L.P. / Cost",,ACTIVE,
OWNER_FUND_0436,fund,REPORTING_FUND,"Clearlake Capital Partners III, L.P.",FUND_0436,FUND_0436,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / Clearlake Capital Partners III, L.P. / Cost",,ACTIVE,
OWNER_FUND_0437,fund,REPORTING_FUND,"Clearlake Capital Partners IV, L.P.",FUND_0437,FUND_0437,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / Clearlake Capital Partners IV, L.P. / Cost",,ACTIVE,
OWNER_FUND_0438,fund,REPORTING_FUND,"Clearlake Capital Partners VI, L.P.",FUND_0438,FUND_0438,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / Clearlake Capital Partners VI, L.P. / Cost",,ACTIVE,
OWNER_FUND_0439,fund,REPORTING_FUND,"Clearlake Capital Partners VII (USTE), L.P.",FUND_0439,FUND_0439,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,1,"Consolidated Schedule of Investments / Clearlake Capital Partners VII (USTE), L.P. / Cost",,ACTIVE,
OWNER_FUND_0440,fund,REPORTING_FUND,"Clearlake Opportunities Partners (P-Offshore), L.P.",FUND_0440,FUND_0440,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / Clearlake Opportunities Partners (P-Offshore), L.P. / Cost",,ACTIVE,
OWNER_FUND_0441,fund,REPORTING_FUND,Cliffwood,FUND_0441,FUND_0441,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,3,REITS / Cliffwood / Fair Market Value,,ACTIVE,
OWNER_FUND_0442,fund,REPORTING_FUND,Clift,FUND_0442,FUND_0442,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,1,Real Estate Portfolio / Clift / Capital Commitment,,ACTIVE,
OWNER_FUND_0443,fund,REPORTING_FUND,Cohen & Steers,FUND_0443,FUND_0443,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC058,3,REITS / Cohen & Steers / Fair Market Value,,ACTIVE,
OWNER_FUND_0444,fund,REPORTING_FUND,"Coller International Partners VI, L.P.",FUND_0444,FUND_0444,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / Coller International Partners VI, L.P. / Cost",,ACTIVE,
OWNER_FUND_0445,fund,REPORTING_FUND,"Comvest Capital III International (Cayman), L.P.",FUND_0445,FUND_0445,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / Comvest Capital III International (Cayman), L.P. / Cost",,ACTIVE,
OWNER_FUND_0446,fund,REPORTING_FUND,"Concession Investment Holdings, LLC",FUND_0446,FUND_0446,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC063,1,"Real Assets Ending Market Value & Performance Summary (By Partnership) / Concession Investment Holdings, LLC / 1-Yr Total Return",,ACTIVE,
OWNER_FUND_0447,fund,REPORTING_FUND,Core Property Index Trust,FUND_0447,FUND_0447,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC063,1,Real Assets Ending Market Value & Performance Summary (By Partnership) / Core Property Index Trust / Ending Market Value (MM),,ACTIVE,
OWNER_FUND_0448,fund,REPORTING_FUND,"Corsair IV Financial Services Capital Partners, L.P.",FUND_0448,FUND_0448,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / Corsair IV Financial Services Capital Partners, L.P. / Cost",,ACTIVE,
OWNER_FUND_0449,fund,REPORTING_FUND,"Corsair V Financial Services Capital Partners, L.P.",FUND_0449,FUND_0449,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / Corsair V Financial Services Capital Partners, L.P. / Cost",,ACTIVE,
OWNER_FUND_0450,fund,REPORTING_FUND,"Court Square Capital Partners (Offshore) III, L.P.",FUND_0450,FUND_0450,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / Court Square Capital Partners (Offshore) III, L.P. / Cost",,ACTIVE,
OWNER_FUND_0451,fund,REPORTING_FUND,"CP VII Investors, L.P.",FUND_0451,FUND_0451,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / CP VII Investors, L.P. / Cost",,ACTIVE,
OWNER_FUND_0452,fund,REPORTING_FUND,"Crestview Partners II, L.P.",FUND_0452,FUND_0452,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC407,3,"Consolidated Schedule of Investments / Crestview Partners II, L.P. / Cost",,ACTIVE,
OWNER_FUND_0453,fund,REPORTING_FUND,"Crow Holdings Realty Fund VII, LP",FUND_0453,FUND_0453,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC457,11,"Management Fees / Crow Holdings Realty Fund VII, LP / Q4 2020 QTD",,ACTIVE,
OWNER_FUND_0454,fund,REPORTING_FUND,"Crow Holdings Realty Partners IX, L.P.",FUND_0454,FUND_0454,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC457,3,"Year-to-Date Commitments / Commitment / Crow Holdings Realty Partners IX, L.P.",,ACTIVE,
OWNER_FUND_0455,fund,REPORTING_FUND,"Crow Holdings Realty Partners VII, L.P.",FUND_0455,FUND_0455,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,DERIVED,SRC457,9,"Investment Detail / Crow Holdings Realty Partners VII, L.P. / 1 Year",,ACTIVE,
