lineage_id,target_table,target_record_id,target_field,target_value,provenance_type,source_table,source_record_id,source_document_id,source_anchor,formula_id,synthetic_parameter_set_id,imputation_method,precedence,notes
LIN_DB58FC5639D7AD34C042,benchmark_returns,RET_SPY_19930201,*row,0.0071125790028,DERIVED,benchmark_return_candidates,RET_SPY_19930201,PMKT_07BB7F4215B1F6A8,data/public_markets/staging/benchmark_return_candidates.csv:RET_SPY_19930201; rights_status=DEMONSTRATION_ONLY; use_status=DEMO_PROXY_ONLY,PUBLIC_MARKET_CANDIDATE_PROMOTION_V1,,,PUBLIC_DEMO_PROXY,Candidate return is unchanged; policy restricts it to demonstration use.
LIN_2A39DB0FA92FAA49E70E,fund_master,FUND_0804,fund_size,183598245.900851,IMPUTED,,,SRC058,Real Estate Portfolio / Page Mill / Capital Commitment,,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_63C02255F28018F378B7,fund_master,FUND_0804,fund_size_currency,USD,IMPUTED,,,SRC058,Real Estate Portfolio / Page Mill / Capital Commitment,,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_2303B81E2D1AC7268198,fund_master,FUND_0804,fund_status,ACTIVE_OR_UNKNOWN,IMPUTED,,,SRC058,Real Estate Portfolio / Page Mill / Capital Commitment,,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_FD78179A2FD787B01E01,fund_master,FUND_0805,legal_name,PAI Mid-Market Fund SCSp,DERIVED,,,SRC407,Consolidated Schedule of Investments / PAI Mid-Market Fund SCSp / Cost,FUND_CONSTANT_PROPAGATION_V1,,,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_6050CE7082D80D0D5F6B,fund_master,FUND_0805,sub_strategy,Multi-Strategy,DERIVED,,,SRC407,Consolidated Schedule of Investments / PAI Mid-Market Fund SCSp / Cost,FUND_CONSTANT_PROPAGATION_V1,,,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_CB3B830F351C230A86F3,fund_master,FUND_0805,vintage_year,2012,IMPUTED,,,SRC407,Consolidated Schedule of Investments / PAI Mid-Market Fund SCSp / Cost,,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_65D58C46D6382910B71B,fund_master,FUND_0805,base_currency,USD,IMPUTED,,,SRC407,Consolidated Schedule of Investments / PAI Mid-Market Fund SCSp / Cost,,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_4A7B1618B72B618C27A4,fund_master,FUND_0805,fund_size,544359149.374691,IMPUTED,,,SRC407,Consolidated Schedule of Investments / PAI Mid-Market Fund SCSp / Cost,,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_86CB7EE4327F8F4E038B,fund_master,FUND_0805,fund_size_currency,USD,IMPUTED,,,SRC407,Consolidated Schedule of Investments / PAI Mid-Market Fund SCSp / Cost,,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_73B0FFB412C41495888F,fund_master,FUND_0805,fund_status,ACTIVE_OR_UNKNOWN,IMPUTED,,,SRC407,Consolidated Schedule of Investments / PAI Mid-Market Fund SCSp / Cost,,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_7BA32BD47FA3327F34EA,fund_master,FUND_0806,legal_name,PAI Strategic Partnerships SCSp,DERIVED,,,SRC407,Consolidated Schedule of Investments / PAI Strategic Partnerships SCSp / Cost,FUND_CONSTANT_PROPAGATION_V1,,,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_5CF70383F4F27A7DC82E,fund_master,FUND_0806,sub_strategy,Multi-Strategy,DERIVED,,,SRC407,Consolidated Schedule of Investments / PAI Strategic Partnerships SCSp / Cost,FUND_CONSTANT_PROPAGATION_V1,,,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_13F74ECF1E87E0D1736E,fund_master,FUND_0806,vintage_year,2012,IMPUTED,,,SRC407,Consolidated Schedule of Investments / PAI Strategic Partnerships SCSp / Cost,,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_883B55AFBA8C528E7034,fund_master,FUND_0806,base_currency,USD,IMPUTED,,,SRC407,Consolidated Schedule of Investments / PAI Strategic Partnerships SCSp / Cost,,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_2F8C3584B2D9CA5A5823,fund_master,FUND_0806,fund_size,372996636.084501,IMPUTED,,,SRC407,Consolidated Schedule of Investments / PAI Strategic Partnerships SCSp / Cost,,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_F072BF4C7C298C5CE36A,fund_master,FUND_0806,fund_size_currency,USD,IMPUTED,,,SRC407,Consolidated Schedule of Investments / PAI Strategic Partnerships SCSp / Cost,,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_D09AA0DF3FEBAFDEE704,fund_master,FUND_0806,fund_status,ACTIVE_OR_UNKNOWN,IMPUTED,,,SRC407,Consolidated Schedule of Investments / PAI Strategic Partnerships SCSp / Cost,,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_A3E400B84F585DFAC02C,fund_master,FUND_0807,legal_name,"Paladin III (HR), L.P.",DERIVED,,,SRC407,"Consolidated Schedule of Investments / Paladin III (HR), L.P. / Cost",FUND_CONSTANT_PROPAGATION_V1,,,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_A48ED4FF675A6C8AAC38,fund_master,FUND_0807,sub_strategy,Multi-Strategy,DERIVED,,,SRC407,"Consolidated Schedule of Investments / Paladin III (HR), L.P. / Cost",FUND_CONSTANT_PROPAGATION_V1,,,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_CE445DE41D5309A6C24B,fund_master,FUND_0807,vintage_year,2014,IMPUTED,,,SRC407,"Consolidated Schedule of Investments / Paladin III (HR), L.P. / Cost",,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_4049E47E1DA9DF07D40F,fund_master,FUND_0807,base_currency,USD,IMPUTED,,,SRC407,"Consolidated Schedule of Investments / Paladin III (HR), L.P. / Cost",,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_807219B7708B12FCEB31,fund_master,FUND_0807,fund_size,218178030.323603,IMPUTED,,,SRC407,"Consolidated Schedule of Investments / Paladin III (HR), L.P. / Cost",,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_E12625D1E05DA6223118,fund_master,FUND_0807,fund_size_currency,USD,IMPUTED,,,SRC407,"Consolidated Schedule of Investments / Paladin III (HR), L.P. / Cost",,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_4537E05E5EB0F47647CC,fund_master,FUND_0807,fund_status,ACTIVE_OR_UNKNOWN,IMPUTED,,,SRC407,"Consolidated Schedule of Investments / Paladin III (HR), L.P. / Cost",,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_A6EDCCDB36498F6945B1,fund_master,FUND_0808,legal_name,"Pamlico Capital III Continuation Fund, L.P.",DERIVED,,,SRC407,"Consolidated Schedule of Investments / Pamlico Capital III Continuation Fund, L.P. / Cost",FUND_CONSTANT_PROPAGATION_V1,,,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_A83E6EF6FDAFE532BD20,fund_master,FUND_0808,sub_strategy,Multi-Strategy,DERIVED,,,SRC407,"Consolidated Schedule of Investments / Pamlico Capital III Continuation Fund, L.P. / Cost",FUND_CONSTANT_PROPAGATION_V1,,,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_C10D2F682A98E517BB54,fund_master,FUND_0808,vintage_year,2024,IMPUTED,,,SRC407,"Consolidated Schedule of Investments / Pamlico Capital III Continuation Fund, L.P. / Cost",,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_77231ECC0D035497392D,fund_master,FUND_0808,base_currency,USD,IMPUTED,,,SRC407,"Consolidated Schedule of Investments / Pamlico Capital III Continuation Fund, L.P. / Cost",,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_14A6007F105E87DC4EBF,fund_master,FUND_0808,fund_size,417268102.076621,IMPUTED,,,SRC407,"Consolidated Schedule of Investments / Pamlico Capital III Continuation Fund, L.P. / Cost",,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_9640A4B1288A7461776B,fund_master,FUND_0808,fund_size_currency,USD,IMPUTED,,,SRC407,"Consolidated Schedule of Investments / Pamlico Capital III Continuation Fund, L.P. / Cost",,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_8038F89F2C0CE0B724DE,fund_master,FUND_0808,fund_status,ACTIVE_OR_UNKNOWN,IMPUTED,,,SRC407,"Consolidated Schedule of Investments / Pamlico Capital III Continuation Fund, L.P. / Cost",,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_72B0D1CBFDD4238C72D8,fund_master,FUND_0809,legal_name,"Parthenon Investors III, L.P.",DERIVED,,,SRC407,"Consolidated Schedule of Investments / Parthenon Investors III, L.P. / Cost",FUND_CONSTANT_PROPAGATION_V1,,,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_A6AF25AC6281F1EC80FE,fund_master,FUND_0809,sub_strategy,Multi-Strategy,DERIVED,,,SRC407,"Consolidated Schedule of Investments / Parthenon Investors III, L.P. / Cost",FUND_CONSTANT_PROPAGATION_V1,,,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_98B1CCBD2B0BC85F7AD0,fund_master,FUND_0809,vintage_year,2021,IMPUTED,,,SRC407,"Consolidated Schedule of Investments / Parthenon Investors III, L.P. / Cost",,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_4A05D97B25C641EFD779,fund_master,FUND_0809,base_currency,USD,IMPUTED,,,SRC407,"Consolidated Schedule of Investments / Parthenon Investors III, L.P. / Cost",,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_AF025E597E85BB43E376,fund_master,FUND_0809,fund_size,162958980.196703,IMPUTED,,,SRC407,"Consolidated Schedule of Investments / Parthenon Investors III, L.P. / Cost",,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_F6CE3B303BFA5C9B5FC7,fund_master,FUND_0809,fund_size_currency,USD,IMPUTED,,,SRC407,"Consolidated Schedule of Investments / Parthenon Investors III, L.P. / Cost",,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_470171F6F8EC9EF8409F,fund_master,FUND_0809,fund_status,ACTIVE_OR_UNKNOWN,IMPUTED,,,SRC407,"Consolidated Schedule of Investments / Parthenon Investors III, L.P. / Cost",,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_C5434FAD2BD50F3AC2B5,fund_master,FUND_0810,legal_name,PBC AUSTIN 2021 EQUITY I LP,DERIVED,,,SRC356,Economically Targeted Investments / PBC AUSTIN 2021 EQUITY I LP / Market Value,FUND_CONSTANT_PROPAGATION_V1,,,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_B8A612987E083ED6F95B,fund_master,FUND_0810,strategy,Diversified Alternatives,IMPUTED,,,SRC356,Economically Targeted Investments / PBC AUSTIN 2021 EQUITY I LP / Market Value,,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_85AD6CD97A0127F8F384,fund_master,FUND_0810,sub_strategy,Multi-Strategy,DERIVED,,,SRC356,Economically Targeted Investments / PBC AUSTIN 2021 EQUITY I LP / Market Value,FUND_CONSTANT_PROPAGATION_V1,,,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_519E980BDF74F62D5F93,fund_master,FUND_0810,vintage_year,2006,IMPUTED,,,SRC356,Economically Targeted Investments / PBC AUSTIN 2021 EQUITY I LP / Market Value,,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_62030F35577B451DEBA7,fund_master,FUND_0810,base_currency,USD,IMPUTED,,,SRC356,Economically Targeted Investments / PBC AUSTIN 2021 EQUITY I LP / Market Value,,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_EB330F796B2BE19F011C,fund_master,FUND_0810,fund_size,153580663.747836,IMPUTED,,,SRC356,Economically Targeted Investments / PBC AUSTIN 2021 EQUITY I LP / Market Value,,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_2BF7944C99E1385B4AE5,fund_master,FUND_0810,fund_size_currency,USD,IMPUTED,,,SRC356,Economically Targeted Investments / PBC AUSTIN 2021 EQUITY I LP / Market Value,,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_6B27845B7379BE3D7ECB,fund_master,FUND_0810,fund_status,ACTIVE_OR_UNKNOWN,IMPUTED,,,SRC356,Economically Targeted Investments / PBC AUSTIN 2021 EQUITY I LP / Market Value,,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_65E6A690504C22F24522,fund_master,FUND_0811,legal_name,"Pegasus WSJLL Fund, L.P.",DERIVED,,,SRC407,"Consolidated Schedule of Investments / Pegasus WSJLL Fund, L.P. / Cost",FUND_CONSTANT_PROPAGATION_V1,,,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_0E7EC2FDFC35396D7122,fund_master,FUND_0811,sub_strategy,Multi-Strategy,DERIVED,,,SRC407,"Consolidated Schedule of Investments / Pegasus WSJLL Fund, L.P. / Cost",FUND_CONSTANT_PROPAGATION_V1,,,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_8D6CA7072A653986CFDA,fund_master,FUND_0811,vintage_year,2009,IMPUTED,,,SRC407,"Consolidated Schedule of Investments / Pegasus WSJLL Fund, L.P. / Cost",,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_153F8EEDBFBF6C244D74,fund_master,FUND_0811,base_currency,USD,IMPUTED,,,SRC407,"Consolidated Schedule of Investments / Pegasus WSJLL Fund, L.P. / Cost",,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_51E32BA97DA728E73EB0,fund_master,FUND_0811,fund_size,289069456.410380,IMPUTED,,,SRC407,"Consolidated Schedule of Investments / Pegasus WSJLL Fund, L.P. / Cost",,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_D97E2D06294A4BE6BB4B,fund_master,FUND_0811,fund_size_currency,USD,IMPUTED,,,SRC407,"Consolidated Schedule of Investments / Pegasus WSJLL Fund, L.P. / Cost",,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_8F81FE8FD19E30F55273,fund_master,FUND_0811,fund_status,ACTIVE_OR_UNKNOWN,IMPUTED,,,SRC407,"Consolidated Schedule of Investments / Pegasus WSJLL Fund, L.P. / Cost",,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_FD395776422C3F4AD57A,fund_master,FUND_0812,legal_name,PENNYBACKER IV LP,DERIVED,,,SRC356,Economically Targeted Investments / PENNYBACKER IV LP / Market Value,FUND_CONSTANT_PROPAGATION_V1,,,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_3CDB0B7837CF21393D76,fund_master,FUND_0812,strategy,Diversified Alternatives,IMPUTED,,,SRC356,Economically Targeted Investments / PENNYBACKER IV LP / Market Value,,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_099613FAB7EE5CD4843E,fund_master,FUND_0812,sub_strategy,Multi-Strategy,DERIVED,,,SRC356,Economically Targeted Investments / PENNYBACKER IV LP / Market Value,FUND_CONSTANT_PROPAGATION_V1,,,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_F7FC0B7BAA42A13A2748,fund_master,FUND_0812,vintage_year,2004,IMPUTED,,,SRC356,Economically Targeted Investments / PENNYBACKER IV LP / Market Value,,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_05CC6ECC81A7A0C3A080,fund_master,FUND_0812,base_currency,USD,IMPUTED,,,SRC356,Economically Targeted Investments / PENNYBACKER IV LP / Market Value,,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_0E918C651B963BFEB62A,fund_master,FUND_0812,fund_size,574715402.550322,IMPUTED,,,SRC356,Economically Targeted Investments / PENNYBACKER IV LP / Market Value,,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_EDE3B8F5F0FC3F11FAB5,fund_master,FUND_0812,fund_size_currency,USD,IMPUTED,,,SRC356,Economically Targeted Investments / PENNYBACKER IV LP / Market Value,,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
LIN_FCC388310422604EC350,fund_master,FUND_0812,fund_status,ACTIVE_OR_UNKNOWN,IMPUTED,,,SRC356,Economically Targeted Investments / PENNYBACKER IV LP / Market Value,,INTEGRATED_COMPLETION_V1,DETERMINISTIC_NAME_AND_EXTRACTED_MEDIAN_V1,EXTRACTED_THEN_DERIVED_THEN_IMPUTED,Only a blank fund-model cell was filled; every nonblank extracted cell was retained.
