"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"PAIR_8EFF16A724E9245700A20EF8","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Eastern Timberland Opportunities III, L.P.","RVPI","1","fund","Eastern Timberland Opportunities III, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","","","rvpi","RVPI","0.97","","","","","","Eastern Timberland Opportunities III, L.P. 50,000,000 36,536,869 13,083,932 1.02% 4.24% N/A N/A N/A 5.68% N/A 6/29/2020 0.99 0.97 0.02 0.27","actual","","",""
"PAIR_AF9E3646B87B02664CA19C7E","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Eastern Timberland Opportunities III, L.P.","Since Inception","1","fund","Eastern Timberland Opportunities III, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","Since Inception","","return","Net Time Weighted Returns","5.68%","%","","","","","Eastern Timberland Opportunities III, L.P. 50,000,000 36,536,869 13,083,932 1.02% 4.24% N/A N/A N/A 5.68% N/A 6/29/2020 0.99 0.97 0.02 0.27","actual","","",""
"PAIR_46034912A9D59232A59DC4D2","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Eastern Timberland Opportunities III, L.P.","TVPI","1","fund","Eastern Timberland Opportunities III, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","","","tvpi","TVPI","0.99","","","","","","Eastern Timberland Opportunities III, L.P. 50,000,000 36,536,869 13,083,932 1.02% 4.24% N/A N/A N/A 5.68% N/A 6/29/2020 0.99 0.97 0.02 0.27","actual","","",""
"PAIR_D6C2B073A7E309482ED31216","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Eastern Timberland Opportunities III, L.P.","Unfunded","1","fund","Eastern Timberland Opportunities III, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","","$","unfunded_commitment","Unfunded","36,536,869","","","","","","Eastern Timberland Opportunities III, L.P. 50,000,000 36,536,869 13,083,932 1.02% 4.24% N/A N/A N/A 5.68% N/A 6/29/2020 0.99 0.97 0.02 0.27","actual","","",""
"PAIR_1258A0BA1EE54C47339A68E4","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Ecosystem Investment Partners II, L.P.","1 Year","1","fund","Ecosystem Investment Partners II, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","1 Year","","return","Net Time Weighted Returns","(0.04%)","%","","","","","Ecosystem Investment Partners II, L.P. 30,000,000 - 25,425,456 0.48% (0.04%) 3.04% 5.19% 7.13% 3.19% 8.14% 3/28/2011 1.51 0.84 0.67 1.01","actual","","",""
"PAIR_0294D033CEDF4371CEFD3E1B","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Ecosystem Investment Partners II, L.P.","3 Year","1","fund","Ecosystem Investment Partners II, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","3 Year","","return","Net Time Weighted Returns","3.04%","%","","","","","Ecosystem Investment Partners II, L.P. 30,000,000 - 25,425,456 0.48% (0.04%) 3.04% 5.19% 7.13% 3.19% 8.14% 3/28/2011 1.51 0.84 0.67 1.01","actual","","",""
"PAIR_B66E4EC4F5B9A8FF9D77BB52","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Ecosystem Investment Partners II, L.P.","5 Year","1","fund","Ecosystem Investment Partners II, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","5 Year","","return","Net Time Weighted Returns","5.19%","%","","","","","Ecosystem Investment Partners II, L.P. 30,000,000 - 25,425,456 0.48% (0.04%) 3.04% 5.19% 7.13% 3.19% 8.14% 3/28/2011 1.51 0.84 0.67 1.01","actual","","",""
"PAIR_A84C8665910844D0162E99D7","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Ecosystem Investment Partners II, L.P.","7 Year","1","fund","Ecosystem Investment Partners II, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","7 Year","","return","Net Time Weighted Returns","7.13%","%","","","","","Ecosystem Investment Partners II, L.P. 30,000,000 - 25,425,456 0.48% (0.04%) 3.04% 5.19% 7.13% 3.19% 8.14% 3/28/2011 1.51 0.84 0.67 1.01","actual","","",""
"PAIR_30A51851721319B9FEBA455B","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Ecosystem Investment Partners II, L.P.","Commitment","1","fund","Ecosystem Investment Partners II, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","","$","commitment","Commitment","30,000,000","","","","","","Ecosystem Investment Partners II, L.P. 30,000,000 - 25,425,456 0.48% (0.04%) 3.04% 5.19% 7.13% 3.19% 8.14% 3/28/2011 1.51 0.84 0.67 1.01","actual","","",""
"PAIR_7A491560670A4C1C706A0DBB","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Ecosystem Investment Partners II, L.P.","DPI","1","fund","Ecosystem Investment Partners II, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","","","dpi","DPI","0.67","","","","","","Ecosystem Investment Partners II, L.P. 30,000,000 - 25,425,456 0.48% (0.04%) 3.04% 5.19% 7.13% 3.19% 8.14% 3/28/2011 1.51 0.84 0.67 1.01","actual","","",""
"PAIR_F8E81D0B7FF06D1C460032AE","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Ecosystem Investment Partners II, L.P.","Market Value","1","fund","Ecosystem Investment Partners II, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","","$","nav","Market Value","25,425,456","","","","","","Ecosystem Investment Partners II, L.P. 30,000,000 - 25,425,456 0.48% (0.04%) 3.04% 5.19% 7.13% 3.19% 8.14% 3/28/2011 1.51 0.84 0.67 1.01","actual","","",""
