"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"PAIR_7417655C384F50D42A25BA97","ACCEPT_B","B is source-correct on every differing field: it carries the printed running section heading Defined Benefit Investments (Continued) that A left blank, the printed holdings or fee heading in asset_class, dollars in currency_scale where the page prints $, and a quote that is this row's own printed line, where A's quote runs the page's two side-by-side tables together. Value agreed by both lanes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_10E32726BDBD9105E268E941","ACCEPT_B","B is source-correct on every differing field: it carries the printed running section heading Defined Benefit Investments (Continued) that A left blank, the printed holdings or fee heading in asset_class, dollars in currency_scale where the page prints $, and a quote that is this row's own printed line, where A's quote runs the page's two side-by-side tables together. Value agreed by both lanes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_CEDECBF794288DD14ADF9FB8","MERGE","source_section takes the printed running heading A left blank. asset_class takes the printed holdings heading, Largest Equity Holdings or Largest Debt Securities Holdings (B). currency_scale is dollars where the page prints $, but blank on the Shares column, which is a share count and not money; B applied dollars there. Values keep the printed $ (A), which B strips. The evidence quote is B's single printed row; A's quote runs the two side-by-side tables of this page together into one line. In the fee schedule the value column has no printed header, so metric_name takes the printed group heading Investment advisor fees or the row's own printed measure; neither A's Fees and Commissions nor B's Fee Amount is printed. subject_type is asset_class for the six class rows, fee_scope for the totals and the brokerage line, service_provider for named brokers, and other_printed_scope for the residual All others bucket.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","position_observation","5","TABLE","Defined Benefit Investments (Continued)","Largest Debt Securities Holdings","FNMA Single Family Mortgage 0% 2/2022","Fair Value","1","investment","FNMA Single Family Mortgage 0% 2/2022","Debt securities","","","","","","","","","December 31, 2021","","dollars","fair_value","Fair Value","$248,093,513","","","","","","$ 246,127,000 $ 248,093,513","actual","","",""
"PAIR_035CAAB65C8ADC8B1397AA2E","MERGE","source_section takes the printed running heading A left blank. asset_class takes the printed holdings heading, Largest Equity Holdings or Largest Debt Securities Holdings (B). currency_scale is dollars where the page prints $, but blank on the Shares column, which is a share count and not money; B applied dollars there. Values keep the printed $ (A), which B strips. The evidence quote is B's single printed row; A's quote runs the two side-by-side tables of this page together into one line. In the fee schedule the value column has no printed header, so metric_name takes the printed group heading Investment advisor fees or the row's own printed measure; neither A's Fees and Commissions nor B's Fee Amount is printed. subject_type is asset_class for the six class rows, fee_scope for the totals and the brokerage line, service_provider for named brokers, and other_printed_scope for the residual All others bucket.","2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","position_observation","5","TABLE","Defined Benefit Investments (Continued)","Largest Debt Securities Holdings","FNMA Single Family Mortgage 0% 2/2022","Par Value","1","investment","FNMA Single Family Mortgage 0% 2/2022","Debt securities","","","","","","","","","December 31, 2021","","dollars","notional","Par Value","$246,127,000","","","","","","$ 246,127,000 $ 248,093,513","actual","","",""
"PAIR_0139D66068D3402640CF0809","ACCEPT_B","B is source-correct on every differing field: it carries the printed running section heading Defined Benefit Investments (Continued) that A left blank, the printed holdings or fee heading in asset_class, dollars in currency_scale where the page prints $, and a quote that is this row's own printed line, where A's quote runs the page's two side-by-side tables together. Value agreed by both lanes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_5DDAA51056CB76D6A142B2F0","ACCEPT_B","B is source-correct on every differing field: it carries the printed running section heading Defined Benefit Investments (Continued) that A left blank, the printed holdings or fee heading in asset_class, dollars in currency_scale where the page prints $, and a quote that is this row's own printed line, where A's quote runs the page's two side-by-side tables together. Value agreed by both lanes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_631BCE15EF16F26726F9F77B","ACCEPT_B","B is source-correct on every differing field: it carries the printed running section heading Defined Benefit Investments (Continued) that A left blank, the printed holdings or fee heading in asset_class, dollars in currency_scale where the page prints $, and a quote that is this row's own printed line, where A's quote runs the page's two side-by-side tables together. Value agreed by both lanes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_89E9EA95B0DD7432063C336D","ACCEPT_B","B is source-correct on every differing field: it carries the printed running section heading Defined Benefit Investments (Continued) that A left blank, the printed holdings or fee heading in asset_class, dollars in currency_scale where the page prints $, and a quote that is this row's own printed line, where A's quote runs the page's two side-by-side tables together. Value agreed by both lanes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_FBE2C3691A9E809219EC6A11","ACCEPT_B","B is source-correct on every differing field: it carries the printed running section heading Defined Benefit Investments (Continued) that A left blank, the printed holdings or fee heading in asset_class, dollars in currency_scale where the page prints $, and a quote that is this row's own printed line, where A's quote runs the page's two side-by-side tables together. Value agreed by both lanes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_F5051515D35466C1C57CEBE7","ACCEPT_B","B is source-correct on every differing field: it carries the printed running section heading Defined Benefit Investments (Continued) that A left blank, the printed holdings or fee heading in asset_class, dollars in currency_scale where the page prints $, and a quote that is this row's own printed line, where A's quote runs the page's two side-by-side tables together. Value agreed by both lanes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_2B124C05CE7639517AD419A1","ACCEPT_B","B is source-correct on every differing field: it carries the printed running section heading Defined Benefit Investments (Continued) that A left blank, the printed holdings or fee heading in asset_class, dollars in currency_scale where the page prints $, and a quote that is this row's own printed line, where A's quote runs the page's two side-by-side tables together. Value agreed by both lanes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_DC354B641EFA31458B778CEF","ACCEPT_B","B is source-correct on every differing field: it carries the printed running section heading Defined Benefit Investments (Continued) that A left blank, the printed holdings or fee heading in asset_class, dollars in currency_scale where the page prints $, and a quote that is this row's own printed line, where A's quote runs the page's two side-by-side tables together. Value agreed by both lanes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_B2B5FF629EEB05F5B30EB0B3","ACCEPT_B","B is source-correct on every differing field: it carries the printed running section heading Defined Benefit Investments (Continued) that A left blank, the printed holdings or fee heading in asset_class, dollars in currency_scale where the page prints $, and a quote that is this row's own printed line, where A's quote runs the page's two side-by-side tables together. Value agreed by both lanes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
